RecordID,CallNumber,CallDateTime,Priority,District,Description,IncidentLocation,ZipCode,Neighborhood,PoliceDistrict,PolicePost,CouncilDistrict,SheriffDistricts,Community_Statistical_Areas,Census_Tracts,VRIZones,Location
161925,P190050108,01/05/2019 12:37:00 AM,High,NE,BURGLARY,4300 BERGER AV,21206,Frankford,Northeastern,444,2,D4,Cedonia/Frankford,Census Tract 2601.02,,"4300 BERGER AV
BALTIMORE, MD
(39.339597, -76.546982)"
161011,P190051142,01/05/2019 10:32:00 AM,High,SD,BURGLARY,3700 2ND ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,,"3700 2ND ST
BALTIMORE, MD
(39.237175, -76.609075)"
161382,P190050715,01/05/2019 07:43:00 AM,High,SW,BURGLARY,2700 WALBROOK AV,21216,Walbrook,Southwestern,811,7,D9,Greater Rosemont,Census Tract 1506,,"2700 WALBROOK AV
BALTIMORE, MD
(39.310206, -76.661673)"
160568,P190051657,01/05/2019 01:28:00 PM,High,SW,BURGLARY,300 N HILTON ST,21229,Allendale,Southwestern,843,8,D10,Allendale/Irvington/S. Hilton,Census Tract 2007.01,,"300 N HILTON ST
BALTIMORE, MD
(39.290725, -76.672584)"
160347,P190051892,01/05/2019 02:49:00 PM,High,SE,BURGLARY,2700 ORLEANS ST,21224,McElderry Park,Southeastern,221,13,D5,Patterson Park North & East,Census Tract 602,,"2700 ORLEANS ST
BALTIMORE, MD
(39.295769, -76.578829)"
161830,P190050208,01/05/2019 01:21:00 AM,High,NW,BURGLARY,3100 OAKFORD AV,21215,Central Park Heights,Northwestern,614,6,D1,Southern Park Heights,Census Tract 2716,,"3100 OAKFORD AV
BALTIMORE, MD
(39.340896, -76.665744)"
160351,P190052034,01/05/2019 02:49:00 PM,High,ND,BURGLARY,3000 REESE ST,21218,Better Waverly,Northern,513,14,D5,The Waverlies,Census Tract 904,,"3000 REESE ST
BALTIMORE, MD
(39.323602, -76.605232)"
161991,P190050051,01/05/2019 12:12:00 AM,High,NE,BURGLARY,2800 ERDMAN AV,21213,Belair-Edison,Northeastern,432,13,D5,Belair-Edison,Census Tract 801.01,,"2800 ERDMAN AV
BALTIMORE, MD
(39.323289, -76.576432)"
162645,P190043236,01/04/2019 08:16:00 PM,High,NE,BURGLARY,3200 BELAIR RD,21213,Belair-Edison,Northeastern,434,13,D5,Belair-Edison,Census Tract 801.02,,"3200 BELAIR RD
BALTIMORE, MD
(39.320815, -76.57456)"
162629,P190043242,01/04/2019 08:20:00 PM,High,SD,BURGLARY,1100 NANTICOKE ST,21230,Washington Village/Pigtown,Southern,932,10,D7,Washington Village/Pigtown,Census Tract 2101,,"1100 NANTICOKE ST
BALTIMORE, MD
(39.281211, -76.630329)"
163353,P190042432,01/04/2019 04:53:00 PM,High,NE,BURGLARY,6800 STURBRIDGE DR,21234,Hamilton Hills,Northeastern,423,3,D3,Harford/Echodale,Census Tract 2707.01,,"6800 STURBRIDGE DR
BALTIMORE, MD
(39.368504, -76.561791)"
163380,P190042408,01/04/2019 04:47:00 PM,High,ND,BURGLARY,2000 GIRARD AV,21211,Woodberry,Northern,533,7,D2,Medfield/Hampden/Woodberry/Remington,Census Tract 1308.06,,"2000 GIRARD AV
BALTIMORE, MD
(39.33322, -76.647403)"
163468,P190042301,01/04/2019 04:19:00 PM,High,ED,BURGLARY,400 E 20TH ST,21218,Barclay,Eastern,341,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"400 E 20TH ST
BALTIMORE, MD
(39.312426, -76.610796)"
162054,P190043903,01/04/2019 11:47:00 PM,High,NW,BURGLARY,5000 CHALGROVE AV,21215,Central Park Heights,Northwestern,614,6,D1,Pimlico/Arlington/Hilltop,Census Tract 2717,,"5000 CHALGROVE AV
BALTIMORE, MD
(39.349255, -76.670305)"
162816,P190043031,01/04/2019 07:22:00 PM,High,ED,BURGLARY,1400 N DECKER AV,21213,Berea,Eastern,332,13,D5,Clifton-Berea,Census Tract 803.02,,"1400 N DECKER AV
BALTIMORE, MD
(39.307307, -76.574754)"
161722,P190050331,01/05/2019 02:08:00 AM,High,SW,BURGLARY,3000 ARUNAH AV,21216,Franklintown Road,Southwestern,814,9,D8,Greater Rosemont,Census Tract 1606,,"3000 ARUNAH AV
BALTIMORE, MD
(39.295141, -76.666862)"
162037,P190043922,01/04/2019 11:53:00 PM,High,ED,BURGLARY,2400 E MADISON ST,21205,Milton-Montford,Eastern,323,13,D5,Madison/East End,Census Tract 702,Eastern2,"2400 E MADISON ST
BALTIMORE, MD
(39.299863, -76.583336)"
162348,P190043553,01/04/2019 09:54:00 PM,High,ED,BURGLARY,1600 N MILTON AV,21213,Broadway East,Eastern,331,13,D5,Clifton-Berea,Census Tract 802,,"1600 N MILTON AV
BALTIMORE, MD
(39.30912, -76.582905)"
163440,P190042330,01/04/2019 04:28:00 PM,High,NE,BURGLARY,6800 STURBRIDGE DR,21234,Hamilton Hills,Northeastern,423,3,D3,Harford/Echodale,Census Tract 2707.01,,"6800 STURBRIDGE DR
BALTIMORE, MD
(39.368504, -76.561791)"
162878,P190042972,01/04/2019 07:09:00 PM,High,ED,BURGLARY,1600 E 25TH ST,21213,Darley Park,Eastern,342,14,D5,Clifton-Berea,Census Tract 805,Eastern1,"1600 E 25TH ST
BALTIMORE, MD
(39.316589, -76.595301)"
161926,P190050107,01/05/2019 12:37:00 AM,High,SE,BURGLARY,200 HERRING CT,21231,Perkins Homes,Southeastern,211,12,D7,Harbor East/Little Italy,Census Tract 301,,"200 HERRING CT
BALTIMORE, MD
(39.289184, -76.595218)"
164152,P190041531,01/04/2019 12:41:00 PM,High,WD,BURGLARY,1900 W LEXINGTON ST,21223,Penrose/Fayette Street Outreach,Western,714,9,D8,Southwest Baltimore,Census Tract 2001,,"1900 W LEXINGTON ST
BALTIMORE, MD
(39.290501, -76.647543)"
164235,P190041442,01/04/2019 12:16:00 PM,High,SD,BURGLARY,4000 PENNINGTON AV,21226,Curtis Bay,Southern,911,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2505,,"4000 PENNINGTON AV
BALTIMORE, MD
(39.229018, -76.588806)"
164994,P190040567,01/04/2019 07:09:00 AM,High,SE,BURGLARY,300 S DURHAM ST,21231,Upper Fells Point,Southeastern,212,1,D6,Fells Point,Census Tract 202,,"300 S DURHAM ST
BALTIMORE, MD
(39.287743, -76.59087)"
164671,P190040952,01/04/2019 09:54:00 AM,High,SW,BURGLARY,500 S CHAPELGATE LN,21229,Beechfield,Southwestern,833,8,D10,Beechfield/Ten Hills/West Hills,Census Tract 2501.01,,"500 S CHAPELGATE LN
BALTIMORE, MD
(39.277682, -76.699914)"
163210,P190042602,01/04/2019 05:36:00 PM,High,ED,BURGLARY,700 E PRESTON ST,21202,Johnston Square,Eastern,311,12,D5,Greenmount East,Census Tract 1001,,"700 E PRESTON ST
BALTIMORE, MD
(39.304848, -76.608057)"
164723,P190040887,01/04/2019 09:29:00 AM,High,SW,BURGLARY,1400 BLOOMFIELD AV,21227,Violetville,Southwestern,832,10,D10,Morrell Park/Violetville,Census Tract 2501.03,,"1400 BLOOMFIELD AV
BALTIMORE, MD
(39.261864, -76.666699)"
164434,P190041212,01/04/2019 11:13:00 AM,High,SE,BURGLARY,100 S EAST AV,21224,Patterson Park Neighborhood,Southeastern,222,1,D6,Patterson Park North & East,Census Tract 2610,,"100 S EAST AV
BALTIMORE, MD
(39.291137, -76.57183)"
163788,P190041958,01/04/2019 02:40:00 PM,High,ND,BURGLARY,3900 ROLAND AV,21211,Hampden,Northern,531,14,D2,Medfield/Hampden/Woodberry/Remington,Census Tract 1307,,"3900 ROLAND AV
BALTIMORE, MD
(39.336423, -76.632996)"
163193,P190042621,01/04/2019 05:40:00 PM,High,ND,BURGLARY,1800 UNION AV,21211,Woodberry,Northern,533,7,D2,Medfield/Hampden/Woodberry/Remington,Census Tract 1308.06,,"1800 UNION AV
BALTIMORE, MD
(39.334541, -76.645889)"
166456,P190032562,01/03/2019 06:02:00 PM,High,SW,BURGLARY,2200 TUCKER LN,21207,Wakefield,Southwestern,821,8,D9,Dickeyville/Franklintown,Census Tract 2803.01,,"2200 TUCKER LN
BALTIMORE, MD
(39.311599, -76.701203)"
165760,P190033342,01/03/2019 09:56:00 PM,High,NE,BURGLARY,1200 WALKER AV,21239,Idlewood,Northeastern,414,4,D3,Loch Raven,Census Tract 2708.01,,"1200 WALKER AV
BALTIMORE, MD
(39.371078, -76.594491)"
165113,P190040430,01/04/2019 04:45:00 AM,High,ED,BURGLARY,1700 NORMAL AV,21213,Darley Park,Eastern,342,14,D5,Clifton-Berea,Census Tract 805,Eastern1,"1700 NORMAL AV
BALTIMORE, MD
(39.31555, -76.593928)"
165198,P190040343,01/04/2019 03:17:00 AM,High,SD,BURGLARY,1300 WASHINGTON BL,21230,Washington Village/Pigtown,Southern,932,10,D7,Washington Village/Pigtown,Census Tract 2102,,"1300 WASHINGTON
BL BALTIMORE, MD
(39.280417, -76.635627)"
165104,P190040441,01/04/2019 05:00:00 AM,High,ED,BURGLARY,2200 E MONUMENT ST,21205,Middle East,Eastern,321,13,D5,Madison/East End,Census Tract 703,Eastern2,"2200 E MONUMENT ST
BALTIMORE, MD
(39.298685, -76.586474)"
167252,P190031652,01/03/2019 01:48:00 PM,High,ED,BURGLARY,1800 E LAFAYETTE AV,21213,Broadway East,Eastern,331,12,D5,Greenmount East,Census Tract 806,Eastern1,"1800 E LAFAYETTE AV
BALTIMORE, MD
(39.310737, -76.592707)"
166600,P190032405,01/03/2019 05:24:00 PM,High,ED,BURGLARY,2000 E MADISON ST,21205,Middle East,Eastern,321,13,D5,Oldtown/Middle East,Census Tract 704,,"2000 E MADISON ST
BALTIMORE, MD
(39.299629, -76.589178)"
167620,P190031226,01/03/2019 11:36:00 AM,High,NE,BURGLARY,3500 ELMORA AV,21213,Belair-Edison,Northeastern,434,13,D6,Belair-Edison,Census Tract 2603.02,,"3500 ELMORA AV
BALTIMORE, MD
(39.315756, -76.572329)"
166557,P190032452,01/03/2019 05:35:00 PM,High,SE,BURGLARY,200 N LINWOOD AV,21224,McElderry Park,Southeastern,221,13,D5,Patterson Park North & East,Census Tract 601,,"200 N LINWOOD AV
BALTIMORE, MD
(39.295177, -76.576376)"
168250,P190030487,01/03/2019 06:48:00 AM,High,SW,BURGLARY,5100 WINDSOR MILL RD,21207,Wakefield,Southwestern,821,8,D9,Dickeyville/Franklintown,Census Tract 2803.01,,"5100 WINDSOR MILL RD
BALTIMORE, MD
(39.309772, -76.704923)"
167012,P190031932,01/03/2019 03:04:00 PM,High,ED,BURGLARY,1500 N BOND ST,21213,Oliver,Eastern,343,12,D5,Greenmount East,Census Tract 807,Eastern1,"1500 N BOND ST
BALTIMORE, MD
(39.307519, -76.596778)"
167369,P190031512,01/03/2019 01:02:00 PM,High,NE,BURGLARY,5700 HARFORD RD,21214,Hamilton Hills,Northeastern,423,3,D4,Harford/Echodale,Census Tract 2706,,"5700 HARFORD RD
BALTIMORE, MD
(39.35416, -76.559843)"
166937,P190032013,01/03/2019 03:27:00 PM,High,SW,BURGLARY,4300 SEMINOLE AV,21229,Rognel Heights,Southwestern,822,8,D9,Beechfield/Ten Hills/West Hills,Census Tract 2804.02,,"4300 SEMINOLE AV
BALTIMORE, MD
(39.298169, -76.693196)"
168167,P190030586,01/03/2019 08:06:00 AM,High,SD,BURGLARY,300 S CALHOUN ST,21223,New Southwest/Mount Clare,Southern,935,9,D8,Southwest Baltimore,Census Tract 1902,Tri-District,"300 S CALHOUN ST
BALTIMORE, MD
(39.284398, -76.639312)"
167085,P190031839,01/03/2019 02:39:00 PM,High,ED,BURGLARY,1600 NORMAL AV,21213,Darley Park,Eastern,342,14,D5,Clifton-Berea,Census Tract 805,Eastern1,"1600 NORMAL AV
BALTIMORE, MD
(39.316016, -76.595373)"
166556,P190032456,01/03/2019 05:35:00 PM,High,SE,BURGLARY,200 N LINWOOD AV,21224,McElderry Park,Southeastern,221,13,D5,Patterson Park North & East,Census Tract 601,,"200 N LINWOOD AV
BALTIMORE, MD
(39.295177, -76.576376)"
168222,P190030517,01/03/2019 07:28:00 AM,High,SD,BURGLARY,1300 RIVERSIDE AV,21230,Riverside,Southern,942,11,D7,Inner Harbor/Federal Hill,Census Tract 2403,,"1300 RIVERSIDE AV
BALTIMORE, MD
(39.274268, -76.608568)"
167808,P190031009,01/03/2019 10:37:00 AM,High,SD,BURGLARY,300 S PAYSON ST,21223,Carrollton Ridge,Southern,934,9,D8,Southwest Baltimore,Census Tract 2003,Tri-District,"300 S PAYSON ST
BALTIMORE, MD
(39.284067, -76.648438)"
169002,P190023165,01/02/2019 09:26:00 PM,High,SD,BURGLARY,1300 RIVERSIDE AV,21230,Riverside,Southern,942,11,D7,Inner Harbor/Federal Hill,Census Tract 2403,,"1300 RIVERSIDE AV
BALTIMORE, MD
(39.274268, -76.608568)"
169528,P190022595,01/02/2019 06:32:00 PM,High,SW,BURGLARY,4700 EDMONDSON AV,21229,Hunting Ridge,Southwestern,822,8,D10,Beechfield/Ten Hills/West Hills,Census Tract 2804.01,,"4700 EDMONDSON AV
BALTIMORE, MD
(39.293004, -76.698229)"
167327,P190031568,01/03/2019 01:20:00 PM,High,NE,BURGLARY,4300 ORCHARD RIDGE BL,21213,Orchard Ridge,Northeastern,433,13,D6,Claremont/Armistead,Census Tract 2603.03,,"4300 ORCHARD RIDGE
BL BALTIMORE, MD
(39.312461, -76.559844)"
168420,P190030297,01/03/2019 03:14:00 AM,High,NW,BURGLARY,4700 LIBERTY HEIGHTS AV,21207,Howard Park,Northwestern,622,5,D1,Howard Park/West Arlington,Census Tract 2801.02,,"4700 LIBERTY HEIGHTS AV
BALTIMORE, MD
(39.331426, -76.69587)"
168717,P190023505,01/02/2019 11:40:00 PM,High,NE,BURGLARY,5700 EASTBURY AV,21206,Frankford,Northeastern,443,2,D6,Cedonia/Frankford,Census Tract 2602.03,,"5700 EASTBURY AV
BALTIMORE, MD
(39.318313, -76.548673)"
169050,P190023118,01/02/2019 09:11:00 PM,High,SW,BURGLARY,600 YALE AV,21229,Yale Heights,Southwestern,833,8,D10,Allendale/Irvington/S. Hilton,Census Tract 2501.02,,"600 YALE AV
BALTIMORE, MD
(39.275384, -76.688089)"
168961,P190023214,01/02/2019 09:46:00 PM,High,NW,BURGLARY,4000 CEDARDALE RD,21215,East Arlington,Northwestern,643,6,D1,Dorchester/Ashburton,Census Tract 1511,,"4000 CEDARDALE RD
BALTIMORE, MD
(39.332989, -76.670086)"
169027,P190023142,01/02/2019 09:17:00 PM,High,SD,BURGLARY,3800 PASCAL AV,21226,Curtis Bay,Southern,911,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2505,,"3800 PASCAL AV
BALTIMORE, MD
(39.22982, -76.591377)"
167470,P190031394,01/03/2019 12:27:00 PM,High,CD,BURGLARY,500 BLOOM ST,21217,Druid Heights,Central,131,11,D8,Upton/Druid Heights,Census Tract 1403,,"500 BLOOM ST
BALTIMORE, MD
(39.308259, -76.636342)"
168739,P190023487,01/02/2019 11:30:00 PM,High,SD,BURGLARY,1500 HAZEL ST,21226,Curtis Bay,Southern,911,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2505,,"1500 HAZEL ST
BALTIMORE, MD
(39.225971, -76.589798)"
169061,P190023100,01/02/2019 09:05:00 PM,High,WD,BURGLARY,500 N ARLINGTON AV,21223,Harlem Park,Western,713,9,D8,Sandtown-Winchester/Harlem Park,Census Tract 1601,Central,"500 N ARLINGTON AV
BALTIMORE, MD
(39.294482, -76.635605)"
170222,P190021827,01/02/2019 03:00:00 PM,High,SE,BURGLARY,200 N SPRING CT,21231,Dunbar-Broadway,Southeastern,212,12,D7,Oldtown/Middle East,Census Tract 2805,,"200 N SPRING CT
BALTIMORE, MD
(39.293665, -76.598039)"
170611,P190021376,01/02/2019 12:48:00 PM,High,NW,BURGLARY,4300 WENTWORTH RD,21207,Central Forest Park,Northwestern,621,8,D9,Howard Park/West Arlington,Census Tract 2802,,"4300 WENTWORTH RD
BALTIMORE, MD
(39.32525, -76.692255)"
170334,P190021756,01/02/2019 02:29:00 PM,High,NW,BURGLARY,3600 GRANTLEY RD,21215,Ashburton,Northwestern,643,6,D1,Dorchester/Ashburton,Census Tract 1511,,"3600 GRANTLEY RD
BALTIMORE, MD
(39.328563, -76.675042)"
171052,P190020875,01/02/2019 10:34:00 AM,High,NW,BURGLARY,3300 BURLEITH AV,21215,Burleith-Leighton,Northwestern,611,7,D9,Greater Mondawmin,Census Tract 1505,,"3300 BURLEITH AV
BALTIMORE, MD
(39.319196, -76.660099)"
170896,P190021053,01/02/2019 11:23:00 AM,High,CD,BURGLARY,2000 DIVISION ST,21217,Druid Heights,Central,131,11,D8,Upton/Druid Heights,Census Tract 1403,,"2000 DIVISION ST
BALTIMORE, MD
(39.306912, -76.636739)"
171033,P190020903,01/02/2019 10:38:00 AM,High,SW,BURGLARY,5000 WESTHILLS RD,21229,West Hills,Southwestern,823,8,D10,Beechfield/Ten Hills/West Hills,Census Tract 2804.01,,"5000 WESTHILLS RD
BALTIMORE, MD
(39.295483, -76.709404)"
172371,P190012824,01/01/2019 07:30:00 PM,High,WD,BURGLARY,2300 REISTERSTOWN RD,21217,Mondawmin,Western,731,7,D9,Greater Mondawmin,Census Tract 1504,Western,"2300 REISTERSTOWN RD
BALTIMORE, MD
(39.315011, -76.648488)"
171506,P190020341,01/02/2019 06:01:00 AM,High,SD,BURGLARY,1600 WILKENS AV,21223,New Southwest/Mount Clare,Southern,935,9,D8,Southwest Baltimore,Census Tract 1903,Tri-District,"1600 WILKENS AV
BALTIMORE, MD
(39.28353, -76.642287)"
172382,P190012814,01/01/2019 07:24:00 PM,High,CD,BURGLARY,1500 MADISON AV,21217,Madison Park,Central,132,11,D8,Upton/Druid Heights,Census Tract 1402,,"1500 MADISON AV
BALTIMORE, MD
(39.304842, -76.629112)"
172253,P190012952,01/01/2019 08:18:00 PM,High,ED,BURGLARY,1500 E MONUMENT ST,21287,Gay Street,Eastern,313,12,D5,Oldtown/Middle East,Census Tract 704,,"1500 E MONUMENT ST
BALTIMORE, MD
(39.298285, -76.596904)"
172407,P190012784,01/01/2019 07:14:00 PM,High,CD,BURGLARY,1500 MADISON AV,21217,Madison Park,Central,132,11,D8,Upton/Druid Heights,Census Tract 1402,,"1500 MADISON AV
BALTIMORE, MD
(39.304842, -76.629112)"
171382,P190020509,01/02/2019 08:08:00 AM,High,ED,BURGLARY,1600 E 25TH ST,21213,Darley Park,Eastern,342,14,D5,Clifton-Berea,Census Tract 805,Eastern1,"1600 E 25TH ST
BALTIMORE, MD
(39.316589, -76.595301)"
170838,P190021122,01/02/2019 11:42:00 AM,High,CD,BURGLARY,200 W LANVALE ST,21217,Bolton Hill,Central,132,11,D8,Midtown,Census Tract 1401,,"200 W LANVALE ST
BALTIMORE, MD
(39.306066, -76.623081)"
172428,P190012772,01/01/2019 07:05:00 PM,High,NE,BURGLARY,3800 RAVENWOOD AV,21213,Belair-Edison,Northeastern,432,13,D6,Belair-Edison,Census Tract 2603.02,,"3800 RAVENWOOD AV
BALTIMORE, MD
(39.315648, -76.563931)"
177767,P183650175,12/31/2018 01:37:00 AM,High,NE,BURGLARY,4500 PARKMONT AV,21206,Cedmont,Northeastern,445,2,D4,Cedonia/Frankford,Census Tract 2601.01,,"4500 PARKMONT AV
BALTIMORE, MD
(39.346539, -76.532759)"
191405,P183601053,12/26/2018 01:25:00 PM,High,NE,BURGLARY,5700 HARFORD RD,21214,Hamilton Hills,Northeastern,423,3,D4,Harford/Echodale,Census Tract 2706,,"5700 HARFORD RD
BALTIMORE, MD
(39.35416, -76.559843)"
217423,P183502754,12/16/2018 11:54:00 PM,High,ND,BURGLARY,700 EXETER HALL AV,21218,Better Waverly,Northern,513,14,D5,The Waverlies,Census Tract 904,,"700 EXETER HALL AV
BALTIMORE, MD
(39.322528, -76.606404)"
219551,P183500371,12/16/2018 03:55:00 AM,High,SD,BURGLARY,1700 CLARKSON ST,21230,South Baltimore,Southern,942,11,D7,South Baltimore,Census Tract 2303,,"1700 CLARKSON ST
BALTIMORE, MD
(39.27042, -76.615992)"
282318,P183262036,11/22/2018 10:30:00 PM,High,CD,BURGLARY,2400 EUTAW PL,21217,Reservoir Hill,Central,133,7,D2,Penn North/Reservoir Hill,Census Tract 1301,,"2400 EUTAW PL
BALTIMORE, MD
(39.313355, -76.63683)"
318171,P183130207,11/09/2018 01:16:00 AM,High,SE,BURGLARY,500 N CLINTON ST,21205,Ellwood Park/Monument,Southeastern,224,13,D6,Patterson Park North & East,Census Tract 2610,,"500 N CLINTON ST
BALTIMORE, MD
(39.297258, -76.570652)"
318367,P183123369,11/08/2018 11:53:00 PM,High,SE,BURGLARY,100 S CONKLING ST,21224,Baltimore Highlands,Southeastern,223,2,D6,Highlandtown,Census Tract 2608,,"100 S CONKLING ST
BALTIMORE, MD
(39.290816, -76.567425)"
321237,P183120050,11/08/2018 12:14:00 AM,High,CD,BURGLARY,900 BROOKS LN,21217,Reservoir Hill,Central,133,7,D2,Penn North/Reservoir Hill,Census Tract 1301,,"900 BROOKS LN
BALTIMORE, MD
(39.315929, -76.636149)"
334759,P183070455,11/03/2018 03:52:00 AM,High,WD,BURGLARY,1700 N BENTALOU ST,21216,Coppin Heights/Ash-Co-East,Western,723,7,D9,Greater Rosemont,Census Tract 1503,Western,"1700 N BENTALOU ST
BALTIMORE, MD
(39.307769, -76.653983)"
349546,P183020097,10/29/2018 12:56:00 AM,High,NW,BURGLARY,6400 REISTERSTOWN RD,21215,Glen,Northwestern,632,5,D1,Glen-Fallstaff,Census Tract 2720.06,,"6400 REISTERSTOWN RD
BALTIMORE, MD
(39.355552, -76.701521)"
360210,P182973137,10/24/2018 11:53:00 PM,High,ND,BURGLARY,1500 MILL RACE RD,21211,Hampden,Northern,531,7,D2,Medfield/Hampden/Woodberry/Remington,Census Tract 1308.04,,"1500 MILL RACE RD
BALTIMORE, MD
(39.327637, -76.638613)"
360003,P182980240,10/25/2018 02:58:00 AM,High,SE,BURGLARY,2000 GOUGH ST,21231,Upper Fells Point,Southeastern,212,1,D6,Fells Point,Census Tract 201,,"2000 GOUGH ST
BALTIMORE, MD
(39.287835, -76.588931)"
360387,P182972926,10/24/2018 10:34:00 PM,High,SD,BURGLARY,600 S PAYSON ST,21223,Carrollton Ridge,Southern,934,9,D8,Southwest Baltimore,Census Tract 2003,,"600 S PAYSON ST
BALTIMORE, MD
(39.280674, -76.647206)"
392945,P182853418,10/12/2018 11:49:00 PM,High,CD,BURGLARY,1900 MADISON AV,21217,Madison Park,Central,132,11,D8,Upton/Druid Heights,Census Tract 1403,,"1900 MADISON AV
BALTIMORE, MD
(39.307993, -76.633037)"
431393,P182730497,09/30/2018 04:25:00 AM,High,SD,BURGLARY,1700 S CHARLES ST,21230,South Baltimore,Southern,942,11,D7,South Baltimore,Census Tract 2303,,"1700 S CHARLES ST
BALTIMORE, MD
(39.270432, -76.613949)"
437602,P182710070,09/28/2018 12:48:00 AM,High,SD,BURGLARY,100 S SCHROEDER ST,21223,Hollins Market,Southern,931,9,D8,Poppleton/The Terraces/Hollins Market,Census Tract 1803,,"100 S SCHROEDER ST
BALTIMORE, MD
(39.286585, -76.633645)"
451105,P182652860,09/22/2018 10:04:00 PM,High,SD,BURGLARY,400 S CAREY ST,21223,New Southwest/Mount Clare,Southern,935,9,D8,Southwest Baltimore,Census Tract 1902,Tri-District,"400 S CAREY ST
BALTIMORE, MD
(39.283279, -76.637839)"
456621,P182640088,09/21/2018 12:41:00 AM,High,SD,BURGLARY,700 CHESAPEAKE AV,21225,Fairfield Area,Southern,912,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2506,,"700 CHESAPEAKE AV
BALTIMORE, MD
(39.239974, -76.598454)"
456515,P182640215,09/21/2018 01:58:00 AM,High,WD,BURGLARY,1500 PRESSTMAN ST,21217,Sandtown-Winchester,Western,743,7,D8,Sandtown-Winchester/Harlem Park,Census Tract 1501,,"1500 PRESSTMAN ST
BALTIMORE, MD
(39.305434, -76.642055)"
495031,P182492882,09/06/2018 08:49:00 PM,High,SE,BURGLARY,3100 E FAIRMOUNT AV,21224,Patterson Park Neighborhood,Southeastern,222,1,D5,Patterson Park North & East,Census Tract 601,,"3100 E FAIRMOUNT AV
BALTIMORE, MD
(39.293468, -76.572977)"
508491,P182450174,09/02/2018 01:21:00 AM,High,ND,BURGLARY,800 W NORTHERN PY,21210,North Roland Park/Poplar Hill,Northern,521,5,D2,Greater Roland Park/Poplar Hill,Census Tract 2713,,"800 W NORTHERN
PY BALTIMORE, MD
(39.362236, -76.63559)"
540704,P182333000,08/21/2018 10:37:00 PM,High,NW,BURGLARY,3700 W GARRISON AV,21215,Langston Hughes,Northwestern,613,6,D1,Pimlico/Arlington/Hilltop,Census Tract 2718.02,Northwestern,"3700 W GARRISON AV
BALTIMORE, MD
(39.344419, -76.678315)"
543063,P182330310,08/21/2018 03:54:00 AM,High,SD,BURGLARY,2800 HAWKINS POINT RD,21226,Hawkins Point,Southern,911,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2505,,"2800 HAWKINS POINT RD
BALTIMORE, MD
(39.204124, -76.564237)"
548277,P182310332,08/19/2018 02:18:00 AM,High,NW,BURGLARY,3700 MANCHESTER AV,21215,Central Park Heights,Northwestern,614,6,D1,Pimlico/Arlington/Hilltop,Census Tract 2718.02,Northwestern,"3700 MANCHESTER AV
BALTIMORE, MD
(39.343149, -76.676143)"
576903,P182210502,08/09/2018 06:27:00 AM,High,NE,BURGLARY,1600 ABBOTSTON ST,21218,Coldstream Homestead Montebello,Northeastern,411,14,D5,Midway/Coldstream,Census Tract 907,,"1600 ABBOTSTON ST
BALTIMORE, MD
(39.322826, -76.594413)"
586357,P182172766,08/05/2018 10:45:00 PM,High,NW,BURGLARY,3600 ELDORADO AV,21207,Howard Park,Northwestern,622,5,D1,Howard Park/West Arlington,Census Tract 2801.02,,"3600 ELDORADO AV
BALTIMORE, MD
(39.331145, -76.690765)"
588370,P182170527,08/05/2018 05:12:00 AM,High,NW,BURGLARY,FOREST PARK HIGH,21207,Dorchester,Northwestern,621,6,D1,Dorchester/Ashburton,Census Tract 1510,,"FOREST PARK HIGH BALTIMORE, MD
(39.651439, -78.923162)"
597280,P182140165,08/02/2018 01:21:00 AM,High,ND,BURGLARY,700 BERRY ST,21211,Hampden,Northern,531,14,D2,Medfield/Hampden/Woodberry/Remington,Census Tract 1307,,"700 BERRY ST
BALTIMORE, MD
(39.3321, -76.628489)"
611645,P182090238,07/28/2018 01:30:00 AM,High,NW,BURGLARY,3700 OVERVIEW RD,21215,Park Circle,Northwestern,612,6,D1,Southern Park Heights,Census Tract 1512,,"3700 OVERVIEW RD
BALTIMORE, MD
(39.329254, -76.663335)"
614705,P182080196,07/27/2018 01:37:00 AM,High,WD,BURGLARY,900 N PARRISH ST,21217,Sandtown-Winchester,Western,743,9,D8,Sandtown-Winchester/Harlem Park,Census Tract 1602,Central,"900 N PARRISH ST
BALTIMORE, MD
(39.299268, -76.642242)"
625822,P182040325,07/23/2018 05:15:00 AM,High,SD,BURGLARY,1200 W HAMBURG ST,21230,Washington Village/Pigtown,Southern,932,10,D7,Washington Village/Pigtown,Census Tract 2101,,"1200 W HAMBURG ST
BALTIMORE, MD
(39.27925, -76.631176)"
630771,P182020357,07/21/2018 02:24:00 AM,High,SE,BURGLARY,100 S EAST AV,21224,Patterson Park Neighborhood,Southeastern,222,1,D6,Patterson Park North & East,Census Tract 2610,,"100 S EAST AV
BALTIMORE, MD
(39.291137, -76.57183)"
